Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_5	GO:1903706~regulation of hemopoiesis	15	2.8735632183908044	0.043433205921402054	ENSG00000002933, ENSG00000152154, ENSG00000071553, ENSG00000175354, ENSG00000144161, ENSG00000198730, ENSG00000244754, ENSG00000109906, ENSG00000114115, ENSG00000003137, ENSG00000131981, ENSG00000005483, ENSG00000148516, ENSG00000189403, ENSG00000164104	438	205	10628	1.7754761109254926	1.0	1.0	0.9914846353202518
GOTERM_BP_ALL	GO:0032608~interferon-beta production	5	0.9578544061302682	0.043509274073022464	ENSG00000162924, ENSG00000189403, ENSG00000105939, ENSG00000164104, ENSG00000181722	446	33	10943	3.7175567332518002	1.0	1.0	0.9862346463362982
GOTERM_BP_FAT	GO:0051093~negative regulation of developmental process	30	5.747126436781609	0.04352745191387855	ENSG00000105894, ENSG00000002933, ENSG00000177464, ENSG00000213463, ENSG00000176697, ENSG00000144161, ENSG00000168172, ENSG00000118579, ENSG00000091879, ENSG00000084093, ENSG00000106443, ENSG00000152154, ENSG00000175354, ENSG00000154096, ENSG00000198730, ENSG00000142192, ENSG00000244754, ENSG00000067900, ENSG00000109906, ENSG00000176749, ENSG00000132466, ENSG00000118785, ENSG00000148516, ENSG00000147862, ENSG00000189403, ENSG00000078725, ENSG00000087250, ENSG00000181449, ENSG00000183688, ENSG00000122862	445	509	10864	1.438908633363502	1.0	1.0	0.9885825075398535
GOTERM_BP_FAT	GO:1903311~regulation of mRNA metabolic process	10	1.9157088122605364	0.04359784442445068	ENSG00000138376, ENSG00000099995, ENSG00000153914, ENSG00000198730, ENSG00000078687, ENSG00000119707, ENSG00000105939, ENSG00000163510, ENSG00000139644, ENSG00000130254	445	114	10864	2.1415336093041595	1.0	1.0	0.9885825075398535
GOTERM_BP_1	GO:0000003~reproduction	42	8.045977011494253	0.04362179495699721	ENSG00000105894, ENSG00000153132, ENSG00000244405, ENSG00000164190, ENSG00000150347, ENSG00000119684, ENSG00000131462, ENSG00000130254, ENSG00000084676, ENSG00000189134, ENSG00000168876, ENSG00000101972, ENSG00000091879, ENSG00000108423, ENSG00000108984, ENSG00000153046, ENSG00000173473, ENSG00000135454, ENSG00000142192, ENSG00000109906, ENSG00000241563, ENSG00000197746, ENSG00000138587, ENSG00000171634, ENSG00000003137, ENSG00000130640, ENSG00000118785, ENSG00000164463, ENSG00000143545, ENSG00000121039, ENSG00000164442, ENSG00000137154, ENSG00000125977, ENSG00000120306, ENSG00000078401, ENSG00000108055, ENSG00000147202, ENSG00000145241, ENSG00000163659, ENSG00000078725, ENSG00000164104, ENSG00000073614	446	768	10943	1.3418056334080717	0.6415055644285794	0.2313249278592093	0.21029538896291752
GOTERM_BP_ALL	GO:0000003~reproduction	42	8.045977011494253	0.04362179495699721	ENSG00000105894, ENSG00000153132, ENSG00000244405, ENSG00000164190, ENSG00000150347, ENSG00000119684, ENSG00000131462, ENSG00000130254, ENSG00000084676, ENSG00000189134, ENSG00000168876, ENSG00000101972, ENSG00000091879, ENSG00000108423, ENSG00000108984, ENSG00000153046, ENSG00000173473, ENSG00000135454, ENSG00000142192, ENSG00000109906, ENSG00000241563, ENSG00000197746, ENSG00000138587, ENSG00000171634, ENSG00000003137, ENSG00000130640, ENSG00000118785, ENSG00000164463, ENSG00000143545, ENSG00000121039, ENSG00000164442, ENSG00000137154, ENSG00000125977, ENSG00000120306, ENSG00000078401, ENSG00000108055, ENSG00000147202, ENSG00000145241, ENSG00000163659, ENSG00000078725, ENSG00000164104, ENSG00000073614	446	768	10943	1.3418056334080717	1.0	1.0	0.9862346463362982
GOTERM_BP_ALL	GO:1903707~negative regulation of hemopoiesis	8	1.532567049808429	0.04370590950830093	ENSG00000002933, ENSG00000152154, ENSG00000175354, ENSG00000144161, ENSG00000198730, ENSG00000109906, ENSG00000244754, ENSG00000189403	446	80	10943	2.453587443946188	1.0	1.0	0.9862346463362982
GOTERM_BP_2	GO:0022414~reproductive process	42	8.045977011494253	0.04381387178820165	ENSG00000105894, ENSG00000153132, ENSG00000244405, ENSG00000164190, ENSG00000150347, ENSG00000119684, ENSG00000131462, ENSG00000130254, ENSG00000084676, ENSG00000189134, ENSG00000168876, ENSG00000101972, ENSG00000091879, ENSG00000108423, ENSG00000108984, ENSG00000153046, ENSG00000173473, ENSG00000135454, ENSG00000142192, ENSG00000109906, ENSG00000241563, ENSG00000197746, ENSG00000138587, ENSG00000171634, ENSG00000003137, ENSG00000130640, ENSG00000118785, ENSG00000164463, ENSG00000143545, ENSG00000121039, ENSG00000164442, ENSG00000137154, ENSG00000125977, ENSG00000120306, ENSG00000078401, ENSG00000108055, ENSG00000147202, ENSG00000145241, ENSG00000163659, ENSG00000078725, ENSG00000164104, ENSG00000073614	446	767	10926	1.3414678351974088	0.9991186205716365	0.42937056113051403	0.4184311837768704
GOTERM_BP_3	GO:0006810~transport	154	29.50191570881226	0.043941915437712864	ENSG00000136938, ENSG00000142937, ENSG00000174891, ENSG00000171388, ENSG00000164292, ENSG00000169062, ENSG00000139644, ENSG00000134597, ENSG00000157191, ENSG00000142541, ENSG00000136770, ENSG00000137100, ENSG00000121207, ENSG00000102003, ENSG00000108984, ENSG00000244734, ENSG00000074410, ENSG00000138326, ENSG00000152977, ENSG00000065665, ENSG00000116754, ENSG00000136942, ENSG00000175906, ENSG00000164463, ENSG00000144713, ENSG00000187446, ENSG00000144674, ENSG00000164985, ENSG00000160785, ENSG00000149273, ENSG00000145592, ENSG00000196586, ENSG00000008952, ENSG00000197956, ENSG00000174437, ENSG00000130255, ENSG00000131981, ENSG00000084676, ENSG00000138376, ENSG00000118418, ENSG00000119508, ENSG00000156482, ENSG00000162975, ENSG00000172809, ENSG00000105372, ENSG00000168679, ENSG00000151461, ENSG00000105402, ENSG00000125351, ENSG00000171450, ENSG00000151502, ENSG00000115602, ENSG00000142192, ENSG00000114115, ENSG00000174444, ENSG00000176749, ENSG00000156515, ENSG00000058272, ENSG00000177954, ENSG00000071082, ENSG00000131871, ENSG00000101608, ENSG00000055044, ENSG00000167114, ENSG00000143603, ENSG00000170759, ENSG00000122406, ENSG00000147642, ENSG00000089157, ENSG00000189403, ENSG00000087250, ENSG00000147403, ENSG00000141027, ENSG00000144136, ENSG00000070882, ENSG00000133226, ENSG00000213463, ENSG00000096872, ENSG00000113732, ENSG00000168172, ENSG00000085978, ENSG00000177600, ENSG00000006116, ENSG00000151729, ENSG00000144645, ENSG00000120675, ENSG00000115194, ENSG00000126777, ENSG00000147872, ENSG00000109475, ENSG00000067191, ENSG00000084093, ENSG00000101198, ENSG00000155368, ENSG00000112759, ENSG00000137710, ENSG00000134287, ENSG00000168461, ENSG00000159720, ENSG00000198899, ENSG00000228696, ENSG00000196911, ENSG00000197958, ENSG00000173926, ENSG00000143545, ENSG00000137154, ENSG00000125977, ENSG00000166441, ENSG00000231500, ENSG00000078401, ENSG00000162889, ENSG00000102158, ENSG00000186439, ENSG00000122862, ENSG00000147588, ENSG00000071553, ENSG00000127561, ENSG00000182934, ENSG00000112306, ENSG00000134419, ENSG00000198168, ENSG00000159674, ENSG00000175203, ENSG00000197756, ENSG00000174514, ENSG00000189171, ENSG00000174238, ENSG00000186468, ENSG00000147454, ENSG00000123643, ENSG00000166579, ENSG00000102189, ENSG00000165525, ENSG00000103034, ENSG00000137818, ENSG00000156313, ENSG00000198034, ENSG00000118181, ENSG00000154096, ENSG00000198399, ENSG00000008988, ENSG00000198712, ENSG00000197746, ENSG00000119950, ENSG00000151422, ENSG00000143401, ENSG00000077380, ENSG00000056972, ENSG00000114391, ENSG00000138182, ENSG00000125676, ENSG00000182256, ENSG00000148498, ENSG00000142676	446	3329	10881	1.1286021603869782	1.0	0.9591506658496807	0.9438217739297085
GOTERM_BP_FAT	GO:1903508~positive regulation of nucleic acid-templated transcription	50	9.578544061302683	0.043969133114367495	ENSG00000153234, ENSG00000096872, ENSG00000144161, ENSG00000244405, ENSG00000213626, ENSG00000197579, ENSG00000157557, ENSG00000164134, ENSG00000128915, ENSG00000084093, ENSG00000163565, ENSG00000162599, ENSG00000069667, ENSG00000198730, ENSG00000152977, ENSG00000109906, ENSG00000134324, ENSG00000110492, ENSG00000172766, ENSG00000171634, ENSG00000148516, ENSG00000078401, ENSG00000147862, ENSG00000164104, ENSG00000164985, ENSG00000069275, ENSG00000162924, ENSG00000196586, ENSG00000164190, ENSG00000114126, ENSG00000084676, ENSG00000168876, ENSG00000005483, ENSG00000118418, ENSG00000119508, ENSG00000146247, ENSG00000124177, ENSG00000173473, ENSG00000035928, ENSG00000198157, ENSG00000142192, ENSG00000058272, ENSG00000048649, ENSG00000115641, ENSG00000164442, ENSG00000188994, ENSG00000189403, ENSG00000087250, ENSG00000181449, ENSG00000073614	445	940	10864	1.2985895290461391	1.0	1.0	0.9885825075398535
GOTERM_BP_FAT	GO:0045893~positive regulation of transcription, DNA-templated	50	9.578544061302683	0.043969133114367495	ENSG00000153234, ENSG00000096872, ENSG00000144161, ENSG00000244405, ENSG00000213626, ENSG00000197579, ENSG00000157557, ENSG00000164134, ENSG00000128915, ENSG00000084093, ENSG00000163565, ENSG00000162599, ENSG00000069667, ENSG00000198730, ENSG00000152977, ENSG00000109906, ENSG00000134324, ENSG00000110492, ENSG00000172766, ENSG00000171634, ENSG00000148516, ENSG00000078401, ENSG00000147862, ENSG00000164104, ENSG00000164985, ENSG00000069275, ENSG00000162924, ENSG00000196586, ENSG00000164190, ENSG00000114126, ENSG00000084676, ENSG00000168876, ENSG00000005483, ENSG00000118418, ENSG00000119508, ENSG00000146247, ENSG00000124177, ENSG00000173473, ENSG00000035928, ENSG00000198157, ENSG00000142192, ENSG00000058272, ENSG00000048649, ENSG00000115641, ENSG00000164442, ENSG00000188994, ENSG00000189403, ENSG00000087250, ENSG00000181449, ENSG00000073614	445	940	10864	1.2985895290461391	1.0	1.0	0.9885825075398535
GOTERM_MF_ALL	GO:0008270~zinc ion binding	46	8.812260536398467	0.044049709076746005	ENSG00000153234, ENSG00000064042, ENSG00000205364, ENSG00000197579, ENSG00000187193, ENSG00000198604, ENSG00000075292, ENSG00000197956, ENSG00000189171, ENSG00000166432, ENSG00000121766, ENSG00000005483, ENSG00000140386, ENSG00000138376, ENSG00000186187, ENSG00000119508, ENSG00000125148, ENSG00000125144, ENSG00000102189, ENSG00000122257, ENSG00000106443, ENSG00000134744, ENSG00000069667, ENSG00000152193, ENSG00000074410, ENSG00000139218, ENSG00000118482, ENSG00000173456, ENSG00000198417, ENSG00000153006, ENSG00000136866, ENSG00000171634, ENSG00000177954, ENSG00000115641, ENSG00000048649, ENSG00000197859, ENSG00000120688, ENSG00000173926, ENSG00000138100, ENSG00000148516, ENSG00000254726, ENSG00000123636, ENSG00000087250, ENSG00000169715, ENSG00000073614, ENSG00000181788	451	853	11028	1.3186484118917712	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	46	8.812260536398467	0.044049709076746005	ENSG00000153234, ENSG00000064042, ENSG00000205364, ENSG00000197579, ENSG00000187193, ENSG00000198604, ENSG00000075292, ENSG00000197956, ENSG00000189171, ENSG00000166432, ENSG00000121766, ENSG00000005483, ENSG00000140386, ENSG00000138376, ENSG00000186187, ENSG00000119508, ENSG00000125148, ENSG00000125144, ENSG00000102189, ENSG00000122257, ENSG00000106443, ENSG00000134744, ENSG00000069667, ENSG00000152193, ENSG00000074410, ENSG00000139218, ENSG00000118482, ENSG00000173456, ENSG00000198417, ENSG00000153006, ENSG00000136866, ENSG00000171634, ENSG00000177954, ENSG00000115641, ENSG00000048649, ENSG00000197859, ENSG00000120688, ENSG00000173926, ENSG00000138100, ENSG00000148516, ENSG00000254726, ENSG00000123636, ENSG00000087250, ENSG00000169715, ENSG00000073614, ENSG00000181788	451	853	11028	1.3186484118917712	0.999999999995084	1.0	1.0
GOTERM_MF_5	GO:0043566~structure-specific DNA binding	9	1.7241379310344827	0.04406333007305642	ENSG00000149273, ENSG00000171988, ENSG00000173473, ENSG00000118418, ENSG00000198157, ENSG00000189403, ENSG00000073614, ENSG00000164104, ENSG00000164985	350	90	7926	2.2645714285714282	0.9999670186190852	1.0	1.0
GOTERM_CC_FAT	GO:0031012~extracellular matrix	22	4.21455938697318	0.04411848991565542	ENSG00000105894, ENSG00000149273, ENSG00000198034, ENSG00000118181, ENSG00000067225, ENSG00000134419, ENSG00000159674, ENSG00000115602, ENSG00000008988, ENSG00000073670, ENSG00000131981, ENSG00000038427, ENSG00000197859, ENSG00000197958, ENSG00000084754, ENSG00000196739, ENSG00000167772, ENSG00000231500, ENSG00000108055, ENSG00000156482, ENSG00000105372, ENSG00000142676	420	331	9841	1.5573442670119406	0.999999999998782	0.7910064376863268	0.7779964633822755
GOTERM_BP_FAT	GO:0032608~interferon-beta production	5	0.9578544061302682	0.04418161126394769	ENSG00000162924, ENSG00000189403, ENSG00000105939, ENSG00000164104, ENSG00000181722	445	33	10864	3.699012597889002	1.0	1.0	0.9885825075398535
GOTERM_CC_FAT	GO:0044450~microtubule organizing center part	11	2.10727969348659	0.04423391263377485	ENSG00000166004, ENSG00000133739, ENSG00000046651, ENSG00000044459, ENSG00000137601, ENSG00000168172, ENSG00000067900, ENSG00000197579, ENSG00000131462, ENSG00000108423, ENSG00000130640	420	127	9841	2.029452568428946	0.9999999999988681	0.7910064376863268	0.7779964633822755
GOTERM_BP_4	GO:0051253~negative regulation of RNA metabolic process	46	8.812260536398467	0.04431891280780447	ENSG00000153234, ENSG00000162924, ENSG00000246705, ENSG00000144161, ENSG00000164190, ENSG00000150347, ENSG00000114126, ENSG00000060339, ENSG00000196843, ENSG00000138433, ENSG00000139644, ENSG00000157557, ENSG00000138376, ENSG00000119508, ENSG00000084093, ENSG00000163565, ENSG00000106443, ENSG00000162599, ENSG00000153046, ENSG00000175354, ENSG00000035928, ENSG00000198730, ENSG00000244754, ENSG00000109906, ENSG00000176749, ENSG00000171634, ENSG00000119950, ENSG00000115641, ENSG00000048649, ENSG00000165156, ENSG00000164463, ENSG00000196705, ENSG00000164442, ENSG00000148516, ENSG00000128708, ENSG00000078401, ENSG00000147862, ENSG00000189403, ENSG00000087250, ENSG00000185129, ENSG00000181449, ENSG00000141027, ENSG00000164104, ENSG00000073614, ENSG00000181788, ENSG00000181722	441	852	10748	1.3158527886898108	1.0	1.0	0.9869109947643979
GOTERM_BP_FAT	GO:0051253~negative regulation of RNA metabolic process	46	8.812260536398467	0.0443429438082802	ENSG00000153234, ENSG00000162924, ENSG00000246705, ENSG00000144161, ENSG00000164190, ENSG00000150347, ENSG00000114126, ENSG00000060339, ENSG00000196843, ENSG00000138433, ENSG00000139644, ENSG00000157557, ENSG00000138376, ENSG00000119508, ENSG00000084093, ENSG00000163565, ENSG00000106443, ENSG00000162599, ENSG00000153046, ENSG00000175354, ENSG00000035928, ENSG00000198730, ENSG00000244754, ENSG00000109906, ENSG00000176749, ENSG00000171634, ENSG00000119950, ENSG00000115641, ENSG00000048649, ENSG00000165156, ENSG00000164463, ENSG00000196705, ENSG00000164442, ENSG00000148516, ENSG00000128708, ENSG00000078401, ENSG00000147862, ENSG00000189403, ENSG00000087250, ENSG00000185129, ENSG00000181449, ENSG00000141027, ENSG00000164104, ENSG00000073614, ENSG00000181788, ENSG00000181722	445	852	10864	1.3180988553041093	1.0	1.0	0.9885825075398535
GOTERM_BP_FAT	GO:1903707~negative regulation of hemopoiesis	8	1.532567049808429	0.04469199113480329	ENSG00000002933, ENSG00000152154, ENSG00000175354, ENSG00000144161, ENSG00000198730, ENSG00000109906, ENSG00000244754, ENSG00000189403	445	80	10864	2.4413483146067416	1.0	1.0	0.9885825075398535
GOTERM_BP_ALL	GO:0010557~positive regulation of macromolecule biosynthetic process	58	11.11111111111111	0.044772363400006995	ENSG00000153234, ENSG00000096872, ENSG00000144161, ENSG00000244405, ENSG00000213626, ENSG00000197579, ENSG00000169062, ENSG00000157557, ENSG00000164134, ENSG00000128915, ENSG00000084093, ENSG00000163565, ENSG00000108984, ENSG00000162599, ENSG00000069667, ENSG00000198730, ENSG00000152977, ENSG00000109906, ENSG00000134324, ENSG00000110492, ENSG00000172766, ENSG00000171634, ENSG00000148516, ENSG00000078401, ENSG00000147862, ENSG00000162889, ENSG00000187446, ENSG00000164104, ENSG00000164985, ENSG00000069275, ENSG00000162924, ENSG00000198168, ENSG00000196586, ENSG00000164190, ENSG00000114126, ENSG00000084676, ENSG00000168876, ENSG00000005483, ENSG00000118418, ENSG00000119508, ENSG00000146247, ENSG00000124177, ENSG00000125351, ENSG00000198034, ENSG00000173473, ENSG00000035928, ENSG00000198157, ENSG00000142192, ENSG00000058272, ENSG00000048649, ENSG00000115641, ENSG00000164442, ENSG00000188994, ENSG00000189403, ENSG00000087250, ENSG00000181449, ENSG00000141027, ENSG00000073614	446	1122	10943	1.2683428854623788	1.0	1.0	0.9862346463362982
GOTERM_MF_5	GO:0003690~double-stranded DNA binding	32	6.130268199233716	0.04479761440343316	ENSG00000153234, ENSG00000069275, ENSG00000162924, ENSG00000186918, ENSG00000144161, ENSG00000244405, ENSG00000150347, ENSG00000119684, ENSG00000130254, ENSG00000075292, ENSG00000157557, ENSG00000120832, ENSG00000119508, ENSG00000084093, ENSG00000163565, ENSG00000162599, ENSG00000173473, ENSG00000069667, ENSG00000035928, ENSG00000152977, ENSG00000109906, ENSG00000241563, ENSG00000171574, ENSG00000125817, ENSG00000171988, ENSG00000196705, ENSG00000145241, ENSG00000147862, ENSG00000189403, ENSG00000185129, ENSG00000181449, ENSG00000164104	350	515	7926	1.407112343966713	0.9999723403780519	1.0	1.0
GOTERM_BP_3	GO:1903707~negative regulation of hemopoiesis	8	1.532567049808429	0.04483055673315009	ENSG00000002933, ENSG00000152154, ENSG00000175354, ENSG00000144161, ENSG00000198730, ENSG00000109906, ENSG00000244754, ENSG00000189403	446	80	10881	2.4396860986547084	1.0	0.9591506658496807	0.9438217739297085
GOTERM_BP_3	GO:0051093~negative regulation of developmental process	30	5.747126436781609	0.044891754908489616	ENSG00000105894, ENSG00000002933, ENSG00000177464, ENSG00000213463, ENSG00000176697, ENSG00000144161, ENSG00000168172, ENSG00000118579, ENSG00000091879, ENSG00000084093, ENSG00000106443, ENSG00000152154, ENSG00000175354, ENSG00000154096, ENSG00000198730, ENSG00000142192, ENSG00000244754, ENSG00000067900, ENSG00000109906, ENSG00000176749, ENSG00000132466, ENSG00000118785, ENSG00000148516, ENSG00000147862, ENSG00000189403, ENSG00000078725, ENSG00000087250, ENSG00000181449, ENSG00000183688, ENSG00000122862	446	509	10881	1.4379289383033644	1.0	0.9591506658496807	0.9438217739297085
GOTERM_BP_5	GO:1903311~regulation of mRNA metabolic process	10	1.9157088122605364	0.04499472918276154	ENSG00000138376, ENSG00000099995, ENSG00000153914, ENSG00000198730, ENSG00000078687, ENSG00000119707, ENSG00000105939, ENSG00000163510, ENSG00000139644, ENSG00000130254	438	114	10628	2.1284947528638947	1.0	1.0	0.9914846353202518
GOTERM_BP_5	GO:0032608~interferon-beta production	5	0.9578544061302682	0.045007817962962916	ENSG00000162924, ENSG00000189403, ENSG00000105939, ENSG00000164104, ENSG00000181722	438	33	10628	3.6764909367649095	1.0	1.0	0.9914846353202518
GOTERM_BP_4	GO:1903707~negative regulation of hemopoiesis	8	1.532567049808429	0.04502369005736098	ENSG00000002933, ENSG00000152154, ENSG00000175354, ENSG00000144161, ENSG00000198730, ENSG00000109906, ENSG00000244754, ENSG00000189403	441	80	10748	2.43718820861678	1.0	1.0	0.9869109947643979
GOTERM_BP_2	GO:0051234~establishment of localization	157	30.07662835249042	0.04509514758278378	ENSG00000136938, ENSG00000142937, ENSG00000174891, ENSG00000171388, ENSG00000164292, ENSG00000169062, ENSG00000139644, ENSG00000134597, ENSG00000157191, ENSG00000142541, ENSG00000136770, ENSG00000137100, ENSG00000121207, ENSG00000102003, ENSG00000108984, ENSG00000244734, ENSG00000074410, ENSG00000138326, ENSG00000152977, ENSG00000065665, ENSG00000116754, ENSG00000136942, ENSG00000175906, ENSG00000164463, ENSG00000144713, ENSG00000187446, ENSG00000144674, ENSG00000164985, ENSG00000160785, ENSG00000149273, ENSG00000145592, ENSG00000196586, ENSG00000008952, ENSG00000197956, ENSG00000174437, ENSG00000130255, ENSG00000131981, ENSG00000084676, ENSG00000084710, ENSG00000138376, ENSG00000118418, ENSG00000119508, ENSG00000156482, ENSG00000162975, ENSG00000172809, ENSG00000105372, ENSG00000168679, ENSG00000151461, ENSG00000105402, ENSG00000125351, ENSG00000171450, ENSG00000151502, ENSG00000115602, ENSG00000142192, ENSG00000114115, ENSG00000174444, ENSG00000176749, ENSG00000156515, ENSG00000058272, ENSG00000177954, ENSG00000071082, ENSG00000131871, ENSG00000101608, ENSG00000055044, ENSG00000167114, ENSG00000143603, ENSG00000170759, ENSG00000122406, ENSG00000147642, ENSG00000089157, ENSG00000189403, ENSG00000087250, ENSG00000147403, ENSG00000141027, ENSG00000144136, ENSG00000070882, ENSG00000133226, ENSG00000213463, ENSG00000096872, ENSG00000040275, ENSG00000113732, ENSG00000168172, ENSG00000085978, ENSG00000177600, ENSG00000006116, ENSG00000151729, ENSG00000144645, ENSG00000120675, ENSG00000115194, ENSG00000126777, ENSG00000147872, ENSG00000109475, ENSG00000067191, ENSG00000084093, ENSG00000101198, ENSG00000155368, ENSG00000112759, ENSG00000137710, ENSG00000134287, ENSG00000168461, ENSG00000159720, ENSG00000198899, ENSG00000228696, ENSG00000196911, ENSG00000197958, ENSG00000173926, ENSG00000143545, ENSG00000137154, ENSG00000125977, ENSG00000166441, ENSG00000231500, ENSG00000078401, ENSG00000162889, ENSG00000102158, ENSG00000186439, ENSG00000122862, ENSG00000147588, ENSG00000071553, ENSG00000127561, ENSG00000182934, ENSG00000112306, ENSG00000134419, ENSG00000198168, ENSG00000159674, ENSG00000175203, ENSG00000197756, ENSG00000174514, ENSG00000189171, ENSG00000174238, ENSG00000186468, ENSG00000147454, ENSG00000123643, ENSG00000166579, ENSG00000102189, ENSG00000165525, ENSG00000103034, ENSG00000137818, ENSG00000156313, ENSG00000198034, ENSG00000118181, ENSG00000154096, ENSG00000198399, ENSG00000008988, ENSG00000198712, ENSG00000067900, ENSG00000197746, ENSG00000119950, ENSG00000151422, ENSG00000143401, ENSG00000077380, ENSG00000056972, ENSG00000114391, ENSG00000138182, ENSG00000125676, ENSG00000182256, ENSG00000148498, ENSG00000142676	446	3417	10926	1.1255920345515893	0.9992859383018172	0.42937056113051403	0.4184311837768704
